Unit,Cycle,OpSet1,OpSet2,OpSet3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Label_RUL_30,Source
12,70,42.0075,0.8406,100.0,445.0,549.2,1349.2,1125.21,3.91,5.71,139.42,2211.9,8320.96,1.02,41.74,130.44,2387.96,8081.43,9.3548,0.02,331,2212,100.0,10.57,6.4899,0,Resampled
223,120,35.0073,0.8404,100.0,449.44,555.68,1366.44,1133.69,5.48,8.0,194.45,2223.09,8363.67,1.02,41.86,183.26,2388.16,8073.09,9.3122,0.02,333,2223,100.0,14.9,8.8544,0,Resampled
161,25,42.0023,0.84,100.0,445.0,549.52,1352.06,1124.2,3.91,5.71,138.68,2211.57,8315.59,1.02,42.22,129.87,2387.67,8069.35,9.4116,0.02,331,2212,100.0,10.63,6.37,0,Resampled
121,89,20.0012,0.7015,100.0,491.19,607.26,1485.62,1252.34,9.35,13.66,335.18,2324.01,8726.67,1.08,44.28,315.31,2388.14,8068.97,9.2129,0.02,365,2324,100.0,24.46,14.6785,0,Resampled
214,6,25.0035,0.62,60.0,462.54,536.8,1268.0,1052.67,7.05,9.02,175.69,1915.26,8008.85,0.94,36.71,164.32,2028.13,7868.75,10.886,0.02,308,1915,84.93,14.31,8.6553,0,Resampled
243,154,35.0053,0.84,100.0,449.44,555.99,1370.31,1143.37,5.48,8.0,194.86,2223.2,8370.19,1.02,42.36,183.26,2388.3,8076.75,9.3389,0.02,335,2223,100.0,14.54,8.8502,0,Resampled
238,13,20.0006,0.7,100.0,491.19,607.81,1486.12,1258.54,9.35,13.65,333.89,2323.97,8722.94,1.07,44.53,314.72,2388.12,8051.71,9.2558,0.02,365,2324,100.0,24.66,14.7614,0,Resampled
27,12,34.9987,0.8413,100.0,449.44,555.29,1368.19,1130.38,5.48,8.0,194.43,2222.85,8346.51,1.02,41.74,182.9,2387.95,8063.62,9.2637,0.02,334,2223,100.0,14.83,8.9945,0,Resampled
122,42,35.0011,0.84,100.0,449.44,555.43,1355.53,1122.25,5.48,8.0,194.8,2223.12,8357.02,1.02,42.01,184.05,2388.23,8079.5,9.3012,0.02,333,2223,100.0,14.84,8.914,0,Resampled
212,95,42.0023,0.8419,100.0,445.0,550.05,1357.21,1122.77,3.91,5.71,139.29,2211.75,8312.78,1.02,41.88,131.1,2387.84,8071.91,9.3702,0.02,329,2212,100.0,10.48,6.4458,0,Resampled
241,132,10.0009,0.25,100.0,489.05,604.98,1500.7,1316.76,10.52,15.5,393.89,2319.01,8793.29,1.26,45.66,371.71,2388.24,8142.55,8.6822,0.03,370,2319,100.0,28.57,17.0811,0,Resampled
165,58,35.0033,0.8404,100.0,449.44,555.67,1363.62,1127.61,5.48,8.0,194.78,2222.78,8340.38,1.02,41.99,182.43,2387.86,8060.7,9.3031,0.02,333,2223,100.0,14.83,8.8268,0,Resampled
201,95,42.003,0.8405,100.0,445.0,549.34,1348.8,1117.01,3.91,5.71,138.89,2211.95,8320.58,1.02,42.08,130.56,2388.04,8085.04,9.3382,0.02,330,2212,100.0,10.65,6.3404,0,Resampled
112,190,0.0017,0.0,100.0,518.67,642.34,1583.31,1398.43,14.62,21.61,554.06,2388.03,9078.77,1.3,47.37,522.08,2388.05,8151.73,8.437,0.03,392,2388,100.0,38.89,23.5341,0,Resampled
11,38,20.0071,0.7005,100.0,491.19,606.74,1484.07,1245.99,9.35,13.65,334.82,2323.91,8729.95,1.08,44.09,314.45,2388.11,8063.45,9.1862,0.02,364,2324,100.0,24.66,14.7486,0,Resampled
112,318,35.0039,0.8417,100.0,449.44,556.06,1366.5,1140.68,5.48,8.0,194.23,2223.38,8383.81,1.02,42.24,182.74,2388.61,8100.76,9.3765,0.02,335,2223,100.0,14.74,8.9546,0,Resampled
229,95,20.0019,0.7017,100.0,491.19,607.58,1484.41,1246.22,9.35,13.66,335.01,2323.99,8722.75,1.08,44.55,315.25,2388.08,8058.11,9.1998,0.02,364,2324,100.0,24.44,14.7091,0,Resampled
103,235,10.008,0.25,100.0,489.05,605.38,1502.37,1313.64,10.52,15.5,394.26,2319.01,8786.31,1.26,45.75,370.6,2388.22,8125.5,8.7097,0.03,371,2319,100.0,28.54,17.0674,0,Resampled
141,116,35.0036,0.8418,100.0,449.44,555.82,1372.44,1132.33,5.48,8.0,194.2,2222.95,8350.31,1.02,42.03,182.43,2387.96,8066.38,9.3445,0.02,333,2223,100.0,14.9,8.932,0,Resampled
72,112,42.0012,0.84,100.0,445.0,549.96,1355.09,1128.07,3.91,5.72,139.01,2211.69,8316.78,1.02,42.33,130.62,2387.81,8075.48,9.3983,0.02,332,2212,100.0,10.56,6.2886,0,Resampled
242,74,42.0049,0.8405,100.0,445.0,548.87,1350.68,1124.1,3.91,5.72,139.0,2212.03,8332.77,1.02,41.81,130.33,2388.17,8087.93,9.3307,0.02,331,2212,100.0,10.65,6.3381,0,Resampled
200,51,35.0037,0.8405,100.0,449.44,555.19,1363.88,1127.79,5.48,8.0,194.01,2222.92,8350.42,1.02,41.77,183.63,2388.02,8069.88,9.3264,0.02,333,2223,100.0,14.85,8.9288,0,Resampled
161,75,25.002,0.62,60.0,462.54,536.66,1269.41,1052.91,7.05,9.03,175.82,1915.15,8001.13,0.94,36.76,164.61,2028.07,7864.48,10.9045,0.02,306,1915,84.93,14.39,8.6001,0,Resampled
174,97,20.0034,0.7,100.0,491.19,607.8,1482.36,1264.44,9.35,13.65,334.11,2323.95,8718.17,1.08,44.5,314.45,2388.16,8056.39,9.2436,0.03,367,2324,100.0,24.56,14.569,0,Resampled
121,86,42.0014,0.84,100.0,445.0,549.43,1353.35,1125.74,3.91,5.71,138.62,2212.05,8320.38,1.02,42.15,130.6,2388.06,8093.38,9.3698,0.02,330,2212,100.0,10.6,6.3669,0,Resampled
146,154,42.0072,0.84,100.0,445.0,549.8,1356.34,1122.12,3.91,5.71,139.17,2212.05,8333.62,1.02,41.85,130.75,2388.16,8093.23,9.3361,0.02,331,2212,100.0,10.76,6.3802,0,Resampled
18,26,24.9987,0.62,60.0,462.54,536.68,1265.19,1043.45,7.05,9.03,176.19,1915.4,8014.28,0.94,36.76,165.01,2028.26,7880.4,10.8843,0.02,308,1915,84.93,14.43,8.6107,0,Resampled
199,99,35.0057,0.84,100.0,449.44,555.68,1365.24,1129.73,5.48,8.0,194.84,2223.05,8357.45,1.02,41.78,183.65,2388.13,8072.75,9.3178,0.02,335,2223,100.0,15.01,8.9673,0,Resampled
75,194,20.0017,0.7017,100.0,491.19,608.17,1490.57,1265.28,9.35,13.66,334.39,2324.13,8732.69,1.08,44.72,314.75,2388.25,8067.83,9.3048,0.03,365,2324,100.0,24.35,14.5061,0,Resampled
232,88,35.0026,0.8408,100.0,449.44,555.73,1365.69,1130.42,5.48,8.0,194.43,2222.91,8354.1,1.03,42.05,183.46,2388.0,8061.62,9.3417,0.02,334,2223,100.0,14.81,8.8924,0,Resampled
171,126,10.0067,0.2513,100.0,489.05,604.52,1494.97,1303.94,10.52,15.49,395.07,2318.88,8784.17,1.26,45.32,372.28,2388.12,8144.31,8.5958,0.03,367,2319,100.0,28.62,17.1949,0,Resampled
226,139,34.9989,0.8412,100.0,449.44,556.2,1371.06,1127.69,5.48,8.0,194.92,2222.94,8348.99,1.02,42.16,183.06,2387.95,8061.49,9.3655,0.02,336,2223,100.0,14.61,8.9584,0,Resampled
27,91,34.9983,0.84,100.0,449.44,555.91,1363.83,1129.21,5.48,8.0,194.09,2222.89,8350.27,1.02,41.85,182.62,2388.01,8067.24,9.3304,0.02,333,2223,100.0,14.84,8.882,0,Resampled
37,31,42.0063,0.8418,100.0,445.0,549.34,1351.68,1122.25,3.91,5.71,138.22,2211.88,8318.0,1.02,41.83,130.87,2387.95,8082.25,9.3442,0.02,330,2212,100.0,10.45,6.3845,0,Resampled
47,8,10.0012,0.25,100.0,489.05,604.85,1497.95,1308.09,10.52,15.49,394.4,2318.94,8783.72,1.26,45.26,371.46,2388.04,8134.47,8.6339,0.03,369,2319,100.0,28.59,17.1334,0,Resampled
69,28,24.999,0.62,60.0,462.54,537.39,1262.81,1047.51,7.05,9.03,175.64,1915.25,8008.78,0.94,36.77,164.96,2028.11,7871.91,10.9287,0.02,309,1915,84.93,14.26,8.5379,0,Resampled
31,77,10.0047,0.25,100.0,489.05,604.74,1500.69,1310.18,10.52,15.49,394.04,2318.89,8780.45,1.26,45.16,372.09,2388.06,8124.43,8.6371,0.03,367,2319,100.0,28.69,17.0884,0,Resampled
223,93,42.0003,0.84,100.0,445.0,549.42,1359.15,1121.56,3.91,5.72,138.52,2212.05,8329.16,1.02,42.09,130.67,2388.01,8086.85,9.3505,0.02,330,2212,100.0,10.44,6.2167,0,Resampled
168,62,41.9998,0.8418,100.0,445.0,549.61,1352.4,1116.25,3.91,5.71,139.02,2211.99,8328.19,1.02,41.86,130.44,2388.16,8091.86,9.3459,0.02,330,2212,100.0,10.61,6.3093,0,Resampled
67,15,41.9994,0.8403,100.0,445.0,549.08,1349.85,1119.14,3.91,5.71,138.11,2211.85,8316.07,1.02,41.85,130.87,2387.94,8080.99,9.3353,0.02,328,2212,100.0,10.69,6.3233,0,Resampled
254,93,0.0015,0.0004,100.0,518.67,642.99,1590.22,1409.93,14.62,21.61,553.5,2388.1,9053.73,1.3,47.29,521.24,2388.12,8129.52,8.4189,0.03,393,2388,100.0,38.85,23.2825,0,Resampled
139,17,42.0002,0.8411,100.0,445.0,548.8,1346.33,1130.92,3.91,5.72,137.99,2211.92,8319.25,1.02,42.04,130.82,2387.98,8093.74,9.3851,0.02,331,2212,100.0,10.57,6.5108,0,Resampled
105,44,20.0026,0.7,100.0,491.19,607.4,1484.16,1236.95,9.35,13.65,336.03,2324.01,8734.87,1.08,44.21,315.22,2388.13,8071.41,9.2058,0.02,364,2324,100.0,24.68,14.8145,0,Resampled
239,164,41.9984,0.84,100.0,445.0,549.33,1358.21,1124.06,3.91,5.72,138.99,2211.83,8322.82,1.02,41.94,130.54,2387.94,8086.05,9.3486,0.02,332,2212,100.0,10.53,6.3022,0,Resampled
220,74,0.0012,0.0016,100.0,518.67,642.97,1589.44,1410.58,14.62,21.61,553.1,2388.11,9037.64,1.3,47.53,522.12,2388.15,8123.92,8.4566,0.03,394,2388,100.0,38.99,23.333,0,Resampled
23,101,0.0006,0.0013,100.0,518.67,642.12,1587.07,1396.04,14.62,21.61,553.91,2388.1,9064.7,1.3,47.3,522.24,2388.05,8142.88,8.3944,0.03,393,2388,100.0,38.99,23.3403,0,Resampled
232,192,10.001,0.25,100.0,489.05,604.95,1506.83,1321.71,10.52,15.5,394.14,2319.12,8803.89,1.26,45.72,370.44,2388.23,8151.35,8.7207,0.03,371,2319,100.0,28.46,17.0909,0,Resampled
189,88,41.9992,0.8411,100.0,445.0,549.14,1349.53,1126.67,3.91,5.72,138.75,2212.04,8327.18,1.02,42.04,130.41,2388.05,8086.04,9.3734,0.02,330,2212,100.0,10.58,6.3841,0,Resampled
132,29,0.0016,0.0,100.0,518.67,642.34,1582.68,1409.44,14.62,21.61,553.48,2388.08,9068.9,1.3,47.39,522.25,2388.02,8143.93,8.3861,0.03,393,2388,100.0,39.08,23.3195,0,Resampled
105,60,34.9991,0.84,100.0,449.44,555.44,1369.46,1121.46,5.48,8.0,194.75,2223.17,8360.24,1.02,41.75,182.77,2388.25,8078.33,9.2894,0.02,334,2223,100.0,14.8,8.9643,0,Resampled
3,144,9.9993,0.2519,100.0,489.05,604.93,1500.22,1310.04,10.52,15.49,394.7,2318.96,8783.74,1.26,45.45,371.74,2388.14,8132.92,8.6745,0.03,371,2319,100.0,28.4,17.1704,0,Resampled
197,12,35.0053,0.84,100.0,449.44,555.63,1362.49,1134.74,5.48,8.0,194.56,2222.89,8339.61,1.02,42.05,182.63,2388.01,8066.55,9.3411,0.02,333,2223,100.0,14.88,8.8915,0,Resampled
203,49,20.0063,0.7005,100.0,491.19,607.63,1487.67,1253.85,9.35,13.66,334.36,2323.9,8721.43,1.08,44.42,315.35,2388.04,8057.44,9.2696,0.02,365,2324,100.0,24.42,14.6291,0,Resampled
14,20,9.9982,0.2508,100.0,489.05,604.92,1499.79,1303.24,10.52,15.49,394.96,2318.92,8764.37,1.26,45.39,372.0,2388.12,8124.12,8.6398,0.03,369,2319,100.0,28.62,17.0703,0,Resampled
158,119,10.005,0.2518,100.0,489.05,604.81,1499.13,1306.26,10.52,15.49,395.11,2318.83,8772.75,1.26,45.22,372.47,2388.09,8128.58,8.6163,0.03,369,2319,100.0,28.4,17.1501,0,Resampled
247,144,0.0004,0.0,100.0,518.67,642.96,1597.77,1417.57,14.62,21.61,552.82,2388.2,9050.73,1.3,47.86,521.34,2388.15,8141.23,8.4423,0.03,394,2388,100.0,38.53,23.0843,0,Resampled
204,170,25.0036,0.62,60.0,462.54,537.11,1258.77,1054.57,7.05,9.03,175.1,1915.56,8020.46,0.94,36.9,164.74,2028.54,7892.1,10.9667,0.02,307,1915,84.93,14.19,8.4801,0,Resampled
253,77,24.9985,0.6207,60.0,462.54,536.62,1258.68,1051.66,7.05,9.03,175.38,1915.29,8002.15,0.94,36.69,164.75,2028.15,7872.06,10.877,0.02,307,1915,84.93,14.18,8.5183,0,Resampled
30,81,35.0031,0.84,100.0,449.44,555.72,1361.92,1125.42,5.48,8.0,194.55,2223.06,8359.31,1.02,41.9,183.25,2388.2,8076.97,9.2876,0.02,332,2223,100.0,14.88,8.8964,0,Resampled
65,135,20.005,0.7,100.0,491.19,607.96,1488.29,1259.6,9.35,13.66,334.4,2324.03,8733.77,1.08,44.69,314.34,2388.18,8066.14,9.2232,0.03,367,2324,100.0,24.49,14.5836,0,Resampled
206,71,35.001,0.84,100.0,449.44,555.3,1368.19,1122.36,5.48,8.0,194.39,2223.01,8352.05,1.02,41.75,182.71,2388.15,8068.47,9.3496,0.02,333,2223,100.0,14.89,9.0068,0,Resampled
183,61,42.0024,0.8419,100.0,445.0,549.91,1355.3,1122.1,3.91,5.71,138.35,2211.57,8309.76,1.02,42.21,130.61,2387.64,8067.35,9.3932,0.02,330,2212,100.0,10.66,6.386,0,Resampled
255,305,42.0028,0.8412,100.0,445.0,550.35,1360.9,1140.56,3.91,5.72,138.36,2211.87,8334.04,1.02,42.57,130.16,2388.02,8092.37,9.4271,0.02,332,2212,100.0,10.47,6.3938,0,Resampled
86,139,35.0028,0.8413,100.0,449.44,555.99,1371.51,1134.09,5.48,8.0,194.1,2223.03,8356.21,1.02,41.91,183.69,2388.13,8069.76,9.3504,0.02,335,2223,100.0,14.83,8.9657,0,Resampled
71,23,20.0017,0.7,100.0,491.19,606.89,1481.6,1245.13,9.35,13.65,334.97,2324.0,8726.57,1.08,44.27,315.79,2388.12,8071.46,9.1918,0.02,365,2324,100.0,24.61,14.736,0,Resampled
15,52,0.0003,0.0013,100.0,518.67,641.81,1587.25,1406.26,14.62,21.6,554.44,2387.98,9054.63,1.3,47.25,521.68,2388.04,8140.53,8.3625,0.03,392,2388,100.0,39.1,23.4294,0,Resampled
100,126,0.0026,0.0006,100.0,518.67,643.09,1588.62,1402.95,14.62,21.61,553.52,2387.98,9074.16,1.3,47.33,521.3,2388.02,8146.42,8.4282,0.03,394,2388,100.0,38.57,23.2767,0,Resampled
70,96,20.007,0.7018,100.0,491.19,607.37,1481.42,1248.67,9.35,13.65,334.57,2324.01,8729.63,1.08,44.27,314.75,2388.16,8065.38,9.2118,0.02,365,2324,100.0,24.71,14.663,0,Resampled
131,175,41.9991,0.8407,100.0,445.0,550.09,1356.19,1126.17,3.91,5.71,138.82,2212.04,8328.22,1.02,42.11,130.72,2388.1,8097.92,9.3784,0.02,330,2212,100.0,10.55,6.3057,0,Resampled
144,188,19.9983,0.7,100.0,491.19,608.04,1487.15,1264.7,9.35,13.66,333.97,2324.1,8723.24,1.07,44.65,314.74,2388.15,8063.3,9.2853,0.03,368,2324,100.0,24.41,14.621,0,Resampled
192,96,10.0033,0.25,100.0,489.05,604.77,1502.2,1310.74,10.52,15.5,394.57,2319.01,8769.23,1.26,45.52,371.5,2388.18,8117.96,8.6667,0.03,369,2319,100.0,28.56,17.0562,0,Resampled
85,262,25.008,0.6215,60.0,462.54,536.99,1259.69,1050.69,7.05,9.03,175.59,1915.14,8008.35,0.94,37.07,164.46,2028.13,7864.55,10.9477,0.02,309,1915,84.93,14.19,8.542,0,Resampled
249,112,25.0064,0.62,60.0,462.54,536.96,1262.76,1039.82,7.05,9.03,175.53,1915.44,8012.36,0.94,36.69,164.5,2028.3,7874.43,10.8962,0.02,307,1915,84.93,14.41,8.5335,0,Resampled
117,1,25.004,0.62,60.0,462.54,536.03,1264.47,1046.66,7.05,9.03,175.35,1915.45,8005.1,0.94,36.85,165.43,2028.31,7872.51,10.888,0.02,307,1915,84.93,14.31,8.5695,0,Resampled
145,220,35.0054,0.8419,100.0,449.44,556.3,1371.42,1130.86,5.48,8.0,194.41,2223.77,8398.28,1.02,42.09,183.26,2388.91,8110.96,9.3157,0.02,334,2223,100.0,14.78,8.8311,0,Resampled
242,81,10.004,0.2507,100.0,489.05,604.46,1502.91,1303.37,10.52,15.49,395.12,2318.86,8779.18,1.26,45.16,371.63,2388.04,8136.54,8.5956,0.03,367,2319,100.0,28.6,17.184,0,Resampled
247,47,42.0017,0.84,100.0,445.0,549.61,1356.55,1125.5,3.91,5.71,138.22,2211.76,8317.56,1.02,42.19,129.92,2387.74,8071.59,9.374,0.02,333,2212,100.0,10.55,6.3758,0,Resampled
159,75,34.9982,0.8405,100.0,449.44,555.84,1371.73,1131.97,5.48,8.0,194.26,2222.93,8350.74,1.02,42.01,183.35,2388.0,8065.31,9.3184,0.02,333,2223,100.0,14.93,8.9097,0,Resampled
80,184,0.0014,0.0,100.0,518.67,643.0,1597.4,1412.85,14.62,21.61,552.4,2388.19,9057.56,1.3,47.71,520.93,2388.19,8136.72,8.4689,0.03,394,2388,100.0,38.7,23.114,0,Resampled
88,265,42.007,0.84,100.0,445.0,549.88,1355.99,1124.94,3.91,5.71,138.55,2211.98,8328.09,1.02,42.16,130.75,2388.07,8085.98,9.3511,0.02,331,2212,100.0,10.52,6.4451,0,Resampled
112,67,41.9997,0.84,100.0,445.0,549.81,1346.77,1118.91,3.91,5.72,138.96,2212.27,8337.15,1.02,41.88,130.8,2388.4,8101.09,9.3287,0.02,331,2212,100.0,10.82,6.3887,0,Resampled
116,151,24.9999,0.62,60.0,462.54,536.74,1265.03,1047.21,7.05,9.03,175.42,1915.36,8009.03,0.94,36.85,164.34,2028.23,7876.29,10.9066,0.02,307,1915,84.93,14.13,8.5908,0,Resampled
188,17,42.0045,0.8407,100.0,445.0,548.94,1354.46,1119.44,3.91,5.72,139.03,2211.98,8325.45,1.02,42.09,131.23,2388.07,8093.35,9.3295,0.02,331,2212,100.0,10.57,6.3656,0,Resampled
257,61,0.0025,0.0,100.0,518.67,642.62,1581.8,1399.27,14.62,21.61,554.32,2388.05,9058.01,1.3,47.36,521.96,2388.04,8134.79,8.3992,0.03,392,2388,100.0,39.11,23.4056,0,Resampled
21,14,20.0019,0.7,100.0,491.19,606.99,1478.15,1241.81,9.35,13.65,335.83,2323.98,8732.77,1.08,43.91,315.51,2388.08,8067.91,9.202,0.02,364,2324,100.0,24.59,14.6932,0,Resampled
42,5,0.0009,0.0,100.0,518.67,643.02,1585.53,1412.16,14.62,21.61,553.16,2388.12,9048.25,1.3,47.58,521.32,2388.11,8124.14,8.4409,0.03,395,2388,100.0,38.75,23.2069,0,Resampled
87,125,0.0006,0.0002,100.0,518.67,642.83,1589.91,1409.57,14.62,21.61,553.69,2388.09,9060.0,1.3,47.56,521.39,2388.07,8144.95,8.4412,0.03,394,2388,100.0,38.9,23.3481,0,Resampled
245,219,0.0016,0.0,100.0,518.67,643.37,1593.63,1418.47,14.62,21.61,552.47,2388.14,9084.91,1.3,48.01,519.98,2388.17,8157.05,8.4671,0.03,394,2388,100.0,38.56,23.1415,0,Resampled
65,20,41.9981,0.8403,100.0,445.0,550.11,1352.2,1121.22,3.91,5.71,139.01,2211.76,8321.31,1.02,41.96,130.63,2387.83,8077.86,9.3806,0.02,331,2212,100.0,10.68,6.3576,0,Resampled
221,40,10.004,0.2502,100.0,489.05,604.96,1500.58,1310.61,10.52,15.49,394.49,2318.93,8768.89,1.26,45.57,371.18,2388.21,8123.49,8.6307,0.03,371,2319,100.0,28.61,17.1269,0,Resampled
94,212,25.0064,0.6214,60.0,462.54,537.33,1263.43,1052.57,7.05,9.03,176.33,1915.63,8024.62,0.94,36.71,164.92,2028.55,7890.93,10.9484,0.02,307,1915,84.93,14.31,8.6869,0,Resampled
162,61,20.0052,0.7008,100.0,491.19,607.34,1485.7,1245.74,9.35,13.65,334.97,2324.0,8735.31,1.08,44.32,314.92,2388.12,8068.53,9.2141,0.02,363,2324,100.0,24.47,14.7222,0,Resampled
250,72,0.0027,0.0,100.0,518.67,642.05,1586.72,1398.3,14.62,21.61,554.17,2388.13,9049.02,1.3,47.4,521.66,2388.05,8125.22,8.4228,0.03,393,2388,100.0,38.81,23.4058,0,Resampled
223,73,20.0023,0.7016,100.0,491.19,606.96,1484.68,1247.63,9.35,13.65,334.28,2323.94,8722.78,1.08,44.28,315.37,2388.09,8061.75,9.2126,0.02,365,2324,100.0,24.43,14.8061,0,Resampled
27,127,20.0015,0.7,100.0,491.19,607.57,1484.62,1253.59,9.35,13.66,334.5,2324.09,8740.55,1.07,44.4,315.31,2388.24,8075.33,9.2304,0.02,365,2324,100.0,24.66,14.6796,0,Resampled
191,71,42.0028,0.84,100.0,445.0,549.08,1347.13,1122.31,3.91,5.72,139.25,2212.04,8326.63,1.02,41.98,130.58,2388.16,8089.53,9.3266,0.02,330,2212,100.0,10.56,6.3505,0,Resampled
29,26,9.9994,0.2502,100.0,489.05,604.91,1499.35,1302.05,10.52,15.49,394.98,2318.85,8785.25,1.26,45.2,372.64,2388.01,8141.38,8.6141,0.03,367,2319,100.0,28.65,17.2228,0,Resampled
260,246,24.9984,0.62,60.0,462.54,537.53,1262.33,1053.68,7.05,9.03,175.87,1915.98,8035.98,0.94,36.8,164.59,2028.86,7900.45,10.92,0.02,308,1915,84.93,14.24,8.5661,0,Resampled
211,17,25.0049,0.6213,60.0,462.54,536.19,1261.29,1045.02,7.05,9.03,175.83,1915.5,8016.58,0.94,36.52,164.74,2028.34,7879.48,10.8939,0.02,307,1915,84.93,14.48,8.6134,0,Resampled
111,112,42.002,0.8409,100.0,445.0,549.66,1345.69,1122.78,3.91,5.71,138.23,2211.65,8311.48,1.02,41.81,130.73,2387.73,8074.62,9.3829,0.02,331,2212,100.0,10.6,6.3671,0,Resampled
217,11,35.0059,0.84,100.0,449.44,555.12,1362.23,1116.02,5.48,8.0,194.5,2223.05,8354.96,1.03,41.63,183.46,2388.19,8076.12,9.3017,0.02,331,2223,100.0,14.88,9.0214,0,Resampled
24,57,35.0072,0.84,100.0,449.44,555.88,1363.47,1127.83,5.48,8.0,194.41,2222.97,8351.68,1.02,41.89,183.06,2388.06,8068.89,9.3408,0.02,331,2223,100.0,14.94,8.8431,0,Resampled
93,20,10.002,0.25,100.0,489.05,604.77,1501.79,1310.68,10.52,15.49,394.25,2318.88,8780.97,1.26,45.21,371.82,2388.12,8130.94,8.6662,0.03,369,2319,100.0,28.75,17.1701,0,Resampled
105,157,0.0024,0.0018,100.0,518.67,641.74,1586.73,1404.51,14.62,21.61,554.21,2388.05,9077.4,1.3,47.28,522.06,2388.09,8157.57,8.4072,0.03,392,2388,100.0,38.96,23.325,0,Resampled
111,22,42.0043,0.84,100.0,445.0,549.51,1344.54,1126.45,3.91,5.71,138.21,2211.86,8310.94,1.02,41.91,131.07,2387.84,8073.93,9.3473,0.02,331,2212,100.0,10.49,6.3452,0,Resampled
3,125,20.0076,0.7,100.0,491.19,607.29,1487.11,1249.97,9.35,13.66,334.78,2323.98,8733.02,1.08,44.44,315.32,2388.05,8068.25,9.2277,0.02,365,2324,100.0,24.52,14.6591,0,Resampled
123,62,42.0037,0.84,100.0,445.0,549.43,1347.28,1120.11,3.91,5.72,138.19,2212.17,8323.81,1.02,41.87,131.19,2388.22,8099.25,9.3312,0.02,330,2212,100.0,10.84,6.3647,0,Resampled
92,122,0.0016,0.0019,100.0,518.67,643.26,1599.93,1416.02,14.62,21.61,553.17,2388.13,9061.35,1.3,47.64,520.99,2388.13,8140.76,8.4989,0.03,393,2388,100.0,38.65,23.1667,0,Resampled
242,78,25.0016,0.62,60.0,462.54,536.81,1263.72,1043.16,7.05,9.03,175.96,1915.45,8020.33,0.94,36.48,164.78,2028.33,7873.88,10.8469,0.02,306,1915,84.93,14.32,8.6708,0,Resampled
209,21,20.0071,0.7,100.0,491.19,607.78,1489.74,1255.73,9.35,13.65,334.33,2324.04,8723.74,1.08,44.17,315.45,2388.03,8062.09,9.2383,0.02,365,2324,100.0,24.49,14.6026,0,Resampled
208,67,9.9999,0.2519,100.0,489.05,604.93,1490.63,1306.48,10.52,15.49,394.72,2318.95,8773.79,1.26,45.38,371.42,2388.13,8125.8,8.5972,0.03,369,2319,100.0,28.57,17.2097,0,Resampled
129,44,24.9999,0.62,60.0,462.54,536.71,1255.87,1041.66,7.05,9.03,175.71,1915.49,8011.56,0.94,36.75,164.58,2028.34,7875.47,10.8944,0.02,306,1915,84.93,14.3,8.6767,0,Resampled
102,96,35.0064,0.8415,100.0,449.44,555.84,1367.28,1130.89,5.48,8.0,194.96,2223.11,8356.82,1.02,42.22,182.39,2388.2,8074.94,9.316,0.02,335,2223,100.0,14.53,8.8872,0,Resampled
109,188,19.9982,0.7,100.0,491.19,608.28,1497.59,1261.84,9.35,13.66,333.41,2324.17,8738.2,1.08,44.65,313.63,2388.3,8060.26,9.2734,0.03,367,2324,100.0,24.46,14.6178,0,Resampled
211,102,42.0044,0.84,100.0,445.0,549.49,1353.46,1118.54,3.91,5.72,139.13,2212.11,8331.7,1.02,42.11,131.05,2388.21,8098.75,9.3269,0.02,331,2212,100.0,10.61,6.4333,0,Resampled
258,46,42.0038,0.84,100.0,445.0,550.02,1353.24,1124.48,3.91,5.72,138.75,2211.55,8313.95,1.02,42.2,130.54,2387.6,8072.49,9.3884,0.02,330,2212,100.0,10.5,6.2915,0,Resampled
147,110,25.005,0.62,60.0,462.54,536.74,1263.37,1054.49,7.05,9.03,175.46,1915.36,8009.2,0.94,36.57,164.09,2028.29,7879.01,10.8991,0.02,307,1915,84.93,14.26,8.5199,0,Resampled
15,114,20.0032,0.7,100.0,491.19,607.33,1480.89,1254.31,9.35,13.65,334.84,2323.96,8728.25,1.08,44.1,315.2,2388.13,8066.29,9.1859,0.02,364,2324,100.0,24.57,14.8055,0,Resampled
141,53,10.0016,0.2506,100.0,489.05,604.71,1501.82,1305.38,10.52,15.49,394.72,2318.86,8777.41,1.26,45.37,371.69,2388.04,8127.4,8.6551,0.03,369,2319,100.0,28.71,17.197,0,Resampled
37,117,19.9986,0.7019,100.0,491.19,607.22,1486.91,1252.17,9.35,13.66,334.05,2324.01,8721.07,1.08,44.46,315.23,2388.13,8059.25,9.2416,0.02,365,2324,100.0,24.52,14.7966,0,Resampled
158,61,24.9989,0.6201,60.0,462.54,536.53,1256.9,1045.53,7.05,9.02,175.7,1915.32,7999.22,0.94,36.66,164.83,2028.19,7872.95,10.8877,0.02,307,1915,84.93,14.44,8.7337,0,Resampled
60,69,42.0067,0.84,100.0,445.0,549.95,1363.1,1131.1,3.91,5.71,138.07,2211.66,8315.07,1.02,42.31,130.63,2387.78,8078.42,9.3715,0.02,330,2212,100.0,10.68,6.3825,0,Resampled
